"","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"1",0.237406918558708,0.0265417222412306,0.00895582798388997,2.18372211796262,0.718487781564247
"2",0.0401878616625024,0.0471895217194117,0.00958850135551862,0.318214741016627,0.192688404780455
"3",0.108386628742475,0.0351477343674931,0.190728372774225,0.0418711835766309,0.163529037168683
"4",0.0842153044653215,0.0161463385314576,0.0984127681148489,0.250551437674574,0.401989027470464
"5",0.135745897451354,0.0576955401346637,0.0217632350942739,5.83372134598136e-05,2.175016151272
"6",0.157784566781363,0.00486717289061664,0.107043993087641,0.202211254139988,2.98007000657322
"7",1.27059032054603,7.44765638589955,0.505173311413117,0.00556945278721796,1.38739399510345
"8",0.59446670581453,0.0416838617017116,2.61244939259885,4.76503358700414,1.00267132910243
"9",0.229589314644196,0.0111202126736129,0.315565214592809,0.0109445189318082,0.0398651609966745
"10",0.116576006633663,0.0226775465172218,0.132661578276243,0.197685363150362,0.037219634330076
"11",0.45024111246065,0.0656826271694539,0.494542614885369,0.00399262007736284,2.70785797023684
"12",0.321118382748176,0.116037028520139,0.00588746766553125,0.305257667376189,0.0986639921621528
"13",0.00120086574456927,0.0376737253803854,0.0342849880404038,0.0180863435033382,0.555380805428429
"14",0.0883332773930028,0.12333503856083,0.0324410087056381,0.000437072614636125,0.00114814989304599
"15",0.0447075267783785,0.0669878892555492,0.131991059757633,0.117283863157284,1.35917067019593
"16",0.0859142679144407,0.35739212638091,0.147645127865636,0.144820231226011,0.171660714131007
"17",0.0301439789691832,0.0378470739519662,0.404211036372633,0.0132692664293618,0.682341323618189
"18",0.10870014809676,0.0117090629293943,0.323367270196534,0.23787613375516,0.196748811481892
"19",0.022850739748951,0.142963108283123,0.0495132987380916,0.682199659324206,0.859900492795121
"20",0.369590061060157,0.848587121825349,0.0871054296829141,0.467008180414395,1.87534256542243
"21",0.00904660348200552,0.0159548208642223,0.0436621483967011,1.28355138391292,0.00123400689569887
"22",0.0750646541372053,0.00225076228232978,0.166543352166261,0.0236524093739301,0.0937180839511058
